"ip","name","id","region","platform","systemService"
"40.74.24.80/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"40.80.186.128/26","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"40.91.82.48/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"40.119.8.96/27","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"51.104.24.80/29","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"51.105.9.128/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"51.137.160.80/29","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"51.144.56.96/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"52.139.250.96/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"52.140.232.160/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"52.158.28.64/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"52.229.216.48/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"191.233.26.176/28","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"191.235.224.80/29","ApplicationInsightsAvailability","ApplicationInsightsAvailability","0","Azure","ApplicationInsightsAvailability"
"20.14.121.176/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.21.83.140/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.21.83.142/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.24.3.12/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.24.3.14/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.26.17.248/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.26.17.250/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.45.242.21/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.45.242.212/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.47.236.90/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.51.21.253/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.53.54.178/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.53.55.152/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.53.62.99/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.53.62.110/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.59.81.226/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.59.81.228/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.59.84.229/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.59.87.96/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.69.5.163/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.69.8.0/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.74.197.84/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.74.197.86/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.79.108.99/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.83.222.103/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.83.222.110/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.87.86.193/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.87.86.194/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.90.38.51/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.91.12.238/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.91.146.10/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.92.5.122/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.98.149.239/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.98.195.184/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.98.198.32/28","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.100.7.33/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.100.7.34/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.105.211.94/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.105.211.104/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.105.215.34/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.105.215.36/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.105.243.144/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.105.243.148/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.107.239.204/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.107.239.216/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.111.3.221/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.111.3.222/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.116.43.118/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.118.78.44/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.118.78.104/29","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.118.139.214/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.118.141.32/29","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.118.141.40/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.118.141.43/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.118.196.132/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.119.28.252/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.119.158.1/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.119.158.2/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.125.4.174/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.125.4.200/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.125.164.103/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.125.166.40/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.189.198.127/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.192.159.65/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.192.159.66/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.199.201.74/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.199.203.72/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.200.160.253/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.200.160.254/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.200.199.87/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.203.88.78/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.203.89.36/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.204.194.130/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.204.194.132/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.205.50.118/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.205.55.208/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.206.3.5/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.206.5.32/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.206.183.24/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.206.183.26/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.207.5.94/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.207.5.96/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.207.169.138/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.207.169.140/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.208.145.129/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.208.148.4/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.210.71.248/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.210.71.250/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.210.145.54/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.211.224.36/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.213.196.192/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.213.196.194/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.214.131.40/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.218.184.172/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.220.0.244/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.223.64.136/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.223.64.140/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.232.88.16/28","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.232.92.207/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.232.93.108/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.236.145.194/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"20.236.146.156/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"40.64.14.56/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"40.64.14.58/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"40.80.100.192/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"40.80.100.194/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"51.12.22.205/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"51.12.75.179/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"51.116.78.34/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"51.116.78.248/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"51.120.178.136/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"51.120.178.138/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"51.142.130.4/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"52.146.141.240/30","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"52.146.141.244/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"52.242.46.238/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"52.242.47.0/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"102.37.87.252/31","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"102.37.87.254/32","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1020:5:4::240/124","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1020:5:4::250/125","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1020:206::7d0/124","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1020:206::7e0/125","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:f:3::724/126","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:210::7e0/123","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:40b:2::22c/126","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:40c::7e0/123","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:504:4::80/124","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:807:3::250/124","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:a07:9::1d8/125","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:b04::2ac/126","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:c06:2::22c/126","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
"2603:1030:c06:5::1d0/125","AutonomousDevelopmentPlatform","AutonomousDevelopmentPlatform","0","Azure","AutonomousDevelopmentPlatform"
